won,speakernum,start,end,spreker,majority_speaker,majority_perc,closest_speaker,closest_dist,text
WON02443802,SPEAKER_04,1819.9915110356537,1842.3174872665536,Laurens Dassen,Laurens Dassen,1.0,Laurens Dassen,0.5800596872215219," Dus nog meer regels.

 Wat we moeten zorgen is dat we vooral de woningcoöperaties...

 weer de mogelijkheden geven om te gaan bouwen.

 En dat doen we inderdaad door het makkelijk maken met regelgeving.

 Maar dat doen we ook om te zorgen dat ze bijvoorbeeld...

 de verhuurdersheffing niet meer hoeven te betalen.

 Maar ook dat ze geen winstbelasting meer hoeven te betalen.

 Zodat ze dat geld opnieuw weer kunnen investeren in extra woningbouw.

 Want dat is uiteindelijk wat het probleem op gaat lossen.

 Bouwen, bouwen en bouwen."
WON02443802,SPEAKER_08,1842.3853989813242,1846.1375212224111,,,0.8596491228070176,,0.9659567040602685, Die term hebben we al eens eerder gehoord bij politieke partijen.
WON02443802,SPEAKER_03,1844.5755517826824,1872.6061120543295,Wybren van Haga,Wybren van Haga,1.0,Wybren van Haga,0.4775232998761084," Dat is ook heel goed als de markt dat doet.

 En nog even over de woningcoöperaties.

 Het is natuurlijk echt waanzinnig slecht dat de verhuurdersheffing is ingevoerd.

 Maar het zou heel goed zijn, en dat is een punt dat BVNL al naar voren brengt...

 als woningcoöperaties hun sociale huurwoningen zouden gaan verkopen...

 aan de mensen die daarin wonen.

 Zodat mensen mee gaan doen en vermogen vergaren en eigendom krijgen.

 En een onderdeel worden van de samenleving...

 in plaats van afhankelijk zijn van de staat...

 die nu gepropageerd wordt."
WON02443802,SPEAKER_14,1872.6061120543295,1896.1375212224111,Chris Stoffer,Chris Stoffer,0.8,Chris Stoffer,0.5567052550258673," Slotwoord voor meneer Stoffer.

 Daar ben ik het niet altijd mee eens.

 Dat kan in sommige gevallen goed zijn, maar in een aantal gevallen niet.

 Dat moet je echt in de lokale gemeenschappen neerleggen.

 Want in de ene gemeente zeg je dat is goed, daar kunnen mensen dat op pakken.

 In de andere gemeente zeg je, we moeten een bepaald huurbestand houden.

 Anders komt er nooit weer iemand, een starter, die ook nog weer in huurwoning komt.

 Want die zijn er dan niet meer.

 Dat is wel essentieel, dat dat bestand aan huurwoningen en koopwoningen...

 past bij de lokale gemeenschap."
WON02443802,SPEAKER_14,1896.765704584041,1898.7181663837014,Chris Stoffer,Chris Stoffer,0.8,,1.01584554140474," Oké. Heren, het ging over wonen. Dank u wel."
WON02443802,SPEAKER_08,1908.0050933786079,1930.7555178268253,,,0.8596491228070176,,0.893712290373169," Zo meteen gaan we alweer naar het derde debat.

 Maar eerst even naar iets verderop.

 Hier in dit gebouw, de plenaire zaal van de Tweede Kamer.

 De arena waar straks alle gekozen volksvertegenwoordigers zitten en zullen werken.

 En daar is ook onze verslaggever Marleen de Rooi.

 Marleen, er is een vraag die mensen nu kunnen hebben als ze zitten te kijken.

 Waarom zou ik nou eigenlijk op zo'n kleinere partij stemmen?"
WON02443802,SPEAKER_02,1931.4855687606114,1984.9830220713075,,,1.0,,1.0359354430980636," Nou, allereerst best veel mensen doen het.

 Je zei het al even, ik sta in de Tweede Kamer.

 En laten we even kijken. Hier zijn 150 zetels.

 Als we kijken naar de uitslag van de vorige Tweede Kamerverkiezingen.

 Toen gingen er 20 zetels naar kleine partijen.

 En dan heb ik het over partijen met vijf zetels of minder.

 Twintig zetels, om je een idee te geven, dat is ongeveer zoiets.

 Zoveel zijn het er.

 Die politieke partijen, die kleine partijen, staan vaak voor een specifiek onderwerp.

 Een thema wat mensen aanspreekt, omdat ze het bij grote partijen missen.

 Omdat het daar ondersneeuwt.

 Ik noem bijvoorbeeld Bij1, een partij die zich de afgelopen tijd hard heeft gemaakt...

 voor het excuus van het slavernijverleden.

 Of de SGP bijvoorbeeld, die al sinds jaar en dag strijdt voor meer Bijbel in de politiek.

 En dat nemen als leidraad voor de politiek.

 Zo hebben al die kleine partijen vaak een specifiek onderwerp waar ze zich hard voor maken."
WON02443802,SPEAKER_08,1984.9830220713075,1988.0050933786079,,,0.8596491228070176,,1.1315011256437064, Klein blijft klein. Krijgen ze ook iets voor elkaar?
WON02443802,SPEAKER_02,1988.3446519524618,2030.483870967742,,,1.0,,1.034374922577777," Soms dus een onderwerp op de politieke agenda zetten.

 Maar soms ook door mee te regeren krijgen ze best wat voor elkaar.

 De ChristenUnie bijvoorbeeld.

 De afgelopen twee kabinetten deden ze mee.

 En leverden ze ministers, die dan hier gaan zitten in het ministersvak.

 En die kunnen dan toch met als een relatief kleine partij een flinke stempel op het beleid drukken.

 Zelfs beleid uitvoeren.

 Grote kans dat ook na de komende verkiezingen er weer gekeken zal worden naar de kleine partijen om mee te doen.

 Want grote partijen zijn al lang niet meer zo groot in Nederland.

 Ze hebben vaak kleinere partijen nodig om een meerderheid te vormen.

 Dus wie weet Winfried, een van de partijen die bij jou staat, misschien gaan ze straks mee regeren."
WON02443802,SPEAKER_08,2030.551782682513,2046.2903225806454,,,0.8596491228070176,,0.9100558937342649," Ik zie iets in de ogen van de drie komende partijen die hier gaan debatteren.

 Ik ben toch even benieuwd voordat we naar het volgende debat gaan.

 Even bij u beginnen mevrouw Bikker.

 U heeft al meegeregeerd.

 Stel u wordt weer gebeld om net een meerderheid te kunnen halen.

 Wat is dan de voornaamste eis die u heeft?"
WON02443802,SPEAKER_12,2046.9694397283533,2049.2444821731747,Mirjam Bikker,Mirjam Bikker,0.76,Mirjam Bikker,0.8449666806927962, Het hangt er heel erg vanaf door wie ik word gebeld.
WON02443802,SPEAKER_12,2049.8896434634976,2052.962648556876,Mirjam Bikker,Mirjam Bikker,0.76,Mirjam Bikker,0.724040391532813, En ook al wat de missie is van zo'n kabinet.
WON02443802,SPEAKER_08,2052.2665534804755,2054.1850594227503,,,0.8596491228070176,,0.9996311223928143, Maar wat wilt u per se bereikt hebben?
WON02443802,SPEAKER_12,2054.032258064516,2067.7334465195245,Mirjam Bikker,Mirjam Bikker,0.76,Mirjam Bikker,0.5390664801431455," Ontzettend belangrijk dat we juist werk maken van meer samenleving.

 En van juist ook gezinnen die de rekening kunnen betalen.

 Ook als dat één of twee verdieners zijn.

 Dat moet nog beter in Nederland.

 Daar staat de ChristenUnie voor."
WON02443802,SPEAKER_08,2067.427843803056,2076.5280135823427,,,0.8596491228070176,,0.9663163534423033," Daar gaan we zo ook over debatteren.

 Dat heeft u alvast gezegd.

 Meneer Van Baarle, geen VVD, geen PVV.

 Als ik de campagne goed gevolgd heb.

 Die hoef je niet te bellen."
WON02443802,SPEAKER_13,2076.5789473684213,2094.949066213922,Stephan van Baarle,Stephan van Baarle,0.75,Stephan van Baarle,0.7155827004120499," Wij zijn een politieke partij die staat voor een samenleving...

 waarin geen plek is voor racisme en discriminatie.

 Dan is de PVV voor ons natuurlijk een no-go.

 En als de VVD belt?

 Met de plannen die de VVD op dit moment heeft.

 Met het niet toestaan dat dames met een hoofddoek politieagent kunnen worden.

 Wordt het heel moeilijk.

 Maar als Frans Timmermans belt?"
WON02443802,SPEAKER_13,2095.62818336163,2127.190152801358,Stephan van Baarle,Stephan van Baarle,0.75,Stephan van Baarle,0.6418688532932715," Of moet hij dan voorals eerste laten vallen?

 Voor alle andere politieke partijen geldt...

 dat wij daarover in gesprek kunnen gaan.

 Over het vormen van een coalitie.

 Ik ben politicus en wil graag mee besturen.

 Dan gaat het erom of wij op ons kernprincipe...

 de bestrijding van racisme en discriminatie...

 maar ook ervoor zorgen dat iedereen in de samenleving kan meedoen.

 Of we daar resultaten op kunnen bereiken.

 Wij staan niet in de weg.

 De PVV is een no-go.

 Die zijn onrechtstatelijk."
WON02443802,SPEAKER_08,2121.0441426146012,2135.8149405772497,,,0.8596491228070176,,0.8999913976278268," De VVD komt mevrouw Yeshugus.

 Met die plannen wordt dat vrijwel onmogelijk.

 De rest kunnen we mee spreken.

 Meneer Eerdmans, u zegt de hele tijd...

 de VVD bel mij, want dan kun je echt een goed rechtskabinet vormen.

 Er gebeurt van alles in de peiling."
WON02443802,SPEAKER_05,2135.8149405772497,2167.0033955857384,Joost Eerdmans,Joost Eerdmans,0.5833333333333334,Joost Eerdmans,0.4615159311752981," En bent u dat nodig?

 Het is heel simpel.

 Als je rechtskiezer bent en je wilt stemmen...

 en je stemt op de PVV, ook al worden ze de grootste...

 die er zijn, komen niet in het kabinet.

 Stem je op de VVD, dan gaan ze na de verkiezingen toch weer linksaf.

 Dat gebeurt meestal.

 Dus het juiste antwoord, ja, 21 is opgericht voor de rechtsverkiezer.

 Rechts van het midden. Die wil meeregeren.

 Dat gebeurt consequent niet.

 De VVD zwengt naar links en wij staan voor een rechtsduidelijk non-nonsensebeleid.

 En dat gaat over migratie en klimaat, met name Europa.

 Maar daar is de rechtsverkiezer dus verdwaald.

 En die kan bij ons thuis komen."
WON02443802,SPEAKER_08,2167.0033955857384,2171.16298811545,,,0.8596491228070176,Geert Wilders,0.9941022970797686," Ben ik toch nog even benieuwd, als de PVV u belt voor het kabinet..."
WON02443802,SPEAKER_05,2170.7555178268253,2173.9643463497455,Joost Eerdmans,Joost Eerdmans,0.5833333333333334,Joost Eerdmans,0.9593229124305916," gaat u dan praten?

 Ik denk dat de PVV nooit een partij heeft uitgesloten."
WON02443802,SPEAKER_05,2174.4567062818337,2200.0594227504243,Joost Eerdmans,Joost Eerdmans,0.5833333333333334,Joost Eerdmans,0.5018790746359262," Want u zegt dat ze nooit aan de macht komen?

 Nee, wij vinden dat de PVV moet meedoen.

 Maar wat er gebeurt is, wat je ziet, is dat Jezielkus nu al zegt...

 liever niet. Nou, weet dat Omtzigt, de PVV heeft uitgesloten.

 Ik geloof dat hier partijen ook hem uitsluiten.

 Dat is ondemocratisch, vind ik fout.

 Maar het feit is wel, als je de PVV stemt morgen...

 dan kom je dus niet met jouw stem in het kabinet terecht.

 En daar zegt JA in 20 van, het is nou een keer tijd...

 dat die rechtsverkiezer, en wij zijn rechtser dan de VVD...

 en minder extremer dan de PVV, dat die in het kabinet terecht komt."
WON02443802,SPEAKER_08,2200.0594227504243,2228.7691001697794,,,0.8596491228070176,,0.8846508810755375," Oké, we weten het van jullie alle drie een klein beetje meer.

 Wij gaan naar een onderwerp wat ook heel veel mensen aangaat...

 en waar we denk ik allemaal zorgen over maken.

 De stijgende kosten van de boodschappen, de zorgpremie...

 en de energierekening.

 Veel mensen hebben moeite om rond te komen.

 Zelfs een grote groep mensen met een betaalde baan.

 In de Rotterdamse wijk, het Oude Noorden, merken ze dat.

 Meer dan de helft van de bewoners heeft daar een laag inkomen.

 En in dit inloophuis zien ze hoe groot de problemen zijn...

 en proberen ze ook te helpen."
WON02443802,SPEAKER_10,2231.994906621392,2265.3225806451615,,,1.0,Esther Ouwehand,0.9657155657075562," Dit is de huiskamer van Goud van Noord.

 Er staat hier iedere dag vers fruit op tafel.

 Omdat vers fruit alles behalve vanzelfsprekend is...

 als je er dubbeltje om moet rijden.

 Dit is de keuken van Goud.

 Zo meteen de warme lunch.

 We zien zo rond de 200 mensen per week.

 Wat moeilijk is voor mensen om naar de gemeente te stappen...

 is dat ze bang geworden zijn.

 De gemeente zit in de uitvoering, maar handhaafd ook.

 We hebben bij de toeslagaffaire gezien hoe riscant dat kan zijn.

 Dat doet iets met het vertrouwen van mensen.

 Mensen zeggen hier word ik gehoord, hier word ik geholpen.

 Dus ik ga naar Goud."
WON02443802,SPEAKER_00,2266.5280135823427,2280.4499151103564,,,0.375,,1.1360020340457266," Uit mijn ervaring is het heel vaak dat mensen de ruimte niet in hun hoofd hebben.

 En dat ze heel graag iemand erbij willen hebben om hen daarin te steunen.

 En echt een duidelijk overzicht voor hen maken.

 Maar vooral ook samen met hen kijken naar een oplossing."
WON02443802,SPEAKER_00,2281.0271646859082,2282.9966044142616,,,0.375,Esther Ouwehand,0.9165352981563022, Er moet veel ingevuld worden.
WON02443802,SPEAKER_10,2282.9966044142616,2301.8590831918505,,,1.0,Esther Ouwehand,1.0044034350854265," Veel informatie, iedere keer weer.

 En het lukt niet iedereen zelf.

 En daar hebben wij gelukkige mensen voor.

 Er is te weinig.

 Structureel te weinig om naast de huurden je moet betalen, je zorgverzekering...

 ook nog je dagelijkse boodschap te doen, kleding te kopen, naar de tandarts te kunnen."
WON02443802,SPEAKER_10,2303.3361629881156,2311.0441426146012,,,1.0,Esther Ouwehand,0.9587878603793514," De politiek moet het in de basis aanpakken.

 Zorgen dat mensen weer genoeg hebben om de maand te kunnen halen.

 En niet regeling op regeling blijven stapelen."
WON02443802,SPEAKER_09,2312.521222410866,2312.8947368421054,,,1.0,Stephan van Baarle,1.3273948342768012, Doeg!
WON02443802,SPEAKER_08,2314.9660441426145,2331.1460101867574,,,0.8596491228070176,,0.9141513358696759," We gaan het hierover hebben met Stefan van Waerle, we zagen hem al van Denk.

 Met Mirjam Bikker, ChristenUnie en met Joost Eerdmans van JA21.

 Nogmaals welkom, alle drie.

 Mevrouw Bikker, we moeten bij u beginnen.

 Want u zat jarenlang aan de knoppen.

 Leverde zelfs een minister die hiermee bezig was.

 En er is iets misgegaan. Wat?"
WON02443802,SPEAKER_12,2332.334465195246,2395.2207130730053,Mirjam Bikker,Mirjam Bikker,0.76,Mirjam Bikker,0.516424208654275," Wat we hier zien is natuurlijk allereerst in Goud van Noord.

 Daar wordt gewerkt met een hart van goud.

 Want wat is het mooi hoe juist ook in deze wijk...

 de mensen die het hardste nodig hebben ook echt bereikt worden.

 En inderdaad, er is op veel punten zien we dat het soms de overheid niet lukt...

 om mensen te bereiken.

 Bijvoorbeeld als het gaat om de toeslagen.

 Hebben we vaak gezien dat dat eigenlijk een schuldenstelsel werd.

 Dat mensen toeslag toegekend kregen.

 Later ontdekten, hé, ik heb teveel gekregen.

 Ik moet dat terugbetalen en hoe ga ik dat doen?

 En dat is de reden waarom de ChristenUnie zegt ja.

 Dat was niet eenvoudig, maar daar zijn wel resultaten in geboekt.

 Maar de allerbelangrijkste maatregel is een hele structurele.

 En dat is, als jij werkt, een goede arbeider is zijn loon waard.

 Als jij werkt, van die 40 uur moet je rond kunnen komen.

 En daarom zeggen wij, ja, dat minimumloon moet wat omhoog.

 En waarom? Zodat deze mensen ook hun rekening kunnen betalen.

 Want zo maken wij werk van zorgzame gemeenschappen."
WON02443802,SPEAKER_00,2359.0407470288624,2370.9932088285227,,,0.375,Mirjam Bikker,0.5065009865725696," In de afgelopen kabinetsperiode, wij maken er werk van...

 om die armoede zo veel mogelijk omlaag te brengen."
WON02443802,SPEAKER_08,2387.9371816638372,2402.8268251273344,,,0.8596491228070176,,0.8772389694575241," En wat ben ik dan blij dat mensen zoals bij Goud van Noord...

 dat juist ook vanuit diepe inspiratie doen.

 We gaan straks even over dat minimumloon...

 want er zitten ook wel wat verschillen tussen de partijen hier.

 Meneer Eerdmans, u hoort het verhaal van de ChristenUnie, gelooft u het?"
WON02443802,SPEAKER_05,2403.5059422750423,2475.0,Joost Eerdmans,Joost Eerdmans,0.5833333333333334,Joost Eerdmans,0.42868642548028685," Nou, nee, de armoede is tot 5% gestegen...

 onder het beleid van Rutte 3 en 4 met name.

 Wat gaat u eraan doen?

 Nou, wij zeggen over de hele linie moeten mensen meer overhouden.

 We hebben de toeslagen eigenlijk helemaal afschraven.

 Want dat is een oerwoudgorde van regelingen.

 Wij zetten er twee voor terug.

 De huishoudtoelagen voor de mensen aan de onderkant en de huurtoelagen.

 En dan kun je ook de onderkant helpen."
WON02443802,SPEAKER_00,2410.195246179966,2465.62818336163,,,0.375,Joost Eerdmans,0.428820452092112," Dus wij zetten de eerste €500.000 die je verdient...

 daar hoef je geen belasting over te betalen.

 Dus bij ons gaat die koopkracht voor de werkenden...

 en dat is heel belangrijk, vooruit, maar ook voor de niet-werkenden.

 Dus wij zeggen over het algemeen moeten die lasten omlaag.

 Gaan mensen meer overhouden?

 En het probleem is nog net, die lasten zijn verzwaard.

 Er komen nog veel meer lasten bij.

 Dat zien we nu ook met de energietransitie natuurlijk.

 Mensen moeten een warmtepomp verplicht aanschaffen van €10.000.

 Je moet je huis gasvrij gaan maken.

 Ook allemaal beleid onder andere de ChristenUnie.

 Dus de mensen worden opgestapeld in de kost.

 Ik snap helemaal dit verhaal van deze mevrouw.

 Die zegt eigenlijk twee dingen. De basis moet veel breder.

 Nou, dat gaan we doen.

 Bij jaar 20 komt er een bredere basis.

 Vanaf minimumloon tot waar je maar verdient...

 krijg je die eerste €25.000 netto.

 En er moet veel meer aan die lasten worden gewerkt.

 Dus er is een probleem in Nederland dat je uiteindelijk...

 aan het einde van de maand te weinig overhoudt.

 En wij zetten ook twee toelagens in."
WON02443802,SPEAKER_08,2475.0848896434636,2477.6315789473683,,,0.8596491228070176,,1.061558852956262," U mag zo reageren, mevrouw Bikker, maar eerst meneer Van Baarle."
WON02443802,SPEAKER_13,2477.7504244482175,2519.2614601018677,Stephan van Baarle,Stephan van Baarle,0.75,Stephan van Baarle,0.5600483800386589," Ja, ik zou graag willen reageren op wat de heer Eerdmans zegt.

 Want de heer Eerdmans houdt een verhaal over...

 dat mensen in Nederland meer zouden moeten overhouden.

 Maar dat doet de heer Eerdmans niet.

 Want de plannen van de heer Eerdmans zijn echt een ramp...

 voor mensen met een kleine rapportemonnee.

 Hij wil inderdaad die mensen hun toeslagen afpakken.

 En wat hij ervoor teruggeeft, is minder.

 Ja, In de Twintig is de enige politieke partij die ervoor zorgt...

 dat mensen met een kleine rapportemonnee...

 die juist op ochtend achteruit gaan, dat de armoede stijgt.

 Dus de heer Eerdmans is eigenlijk een soort omgekeerde Robin Hood.

 Hij stilt van de armen en hij geeft het aan de rijken.

 En ik denk dat het funest is om mensen die politieke partijen...

 zoals Jaar 21 steun te geven, die er eigenlijk voor pleiten...

 om mensen die het al heel zwaar hebben in Nederland...

 nog minder te geven."
WON02443802,SPEAKER_05,2518.6672325976233,2558.5823429541597,Joost Eerdmans,Joost Eerdmans,0.5833333333333334,Joost Eerdmans,0.5075487043126268," Maar voorlopig bent u de enige die het programma niet heeft durven laten doorrekenen.

 Door het centraal plan bedoel ik.

 Dat hebben wij alle twee wel gedaan.

 En dan blijkt dus dat mensen er op vooruit gaan.

 Omdat wij vinden dat mensen die gaan werken...

 en zeker mensen die meer werken, moeten daar net al meer van overhouden.

 En als u het heeft over armoede...

 wij zetten gewoon vanaf een minimum mensen met voorrang...

 in een kostendaling.

 Daar gaat het uiteindelijk om.

 En u wil geloof ik heel graag een graaittaks voor de rijken.

 Waarvan ik zeker weet dat als je dat doet in Nederland...

 als je daar een onderneming mee belast...

 dan wordt ons eigen potje Calvé en jam zometeen nog weer veel duurder.

 En dan zullen deze mensen die hier op Noord komen vragen om geld...

 dat daar het probleem dan net terecht komt.

 Dus u draait de koel wel een beetje om."
WON02443802,SPEAKER_08,2558.5823429541597,2561.4176570458403,,,0.8596491228070176,,1.042192294858851," Mevrouw Pikker, u kreeg er vlink van langs net nog van meneer Eerdmans."
WON02443802,SPEAKER_12,2561.4176570458403,2622.470288624788,Mirjam Bikker,Mirjam Bikker,0.76,Mirjam Bikker,0.47624116409102896," Ja, en helaas, dat klopt niet helemaal.

 Want als je kijkt naar de ChristenUnie bij ons inderdaad...

 de gezinnen gaan erop vooruit.

 En stevig ook.

 En juist ook die eenverdieners.

 En we zorgen dat je kunt kiezen dat als er bij jou iemand thuis ziek is...

 dat je niet meteen al die toeslagen kwijtraakt en in de rat zit...

 over hoe dat moet als je iets minder werkt.

 Maar dat we een eerlijk en een rechtvaardig belastingstelsel hebben.

 En waarom?

 Omdat iedereen met een huis vol tieners weet hoe ingewikkeld het is...

 als de winter aanbreekt en je moet die schoenen weer kopen.

 Dat vind ik belangrijk om te zeggen.

 Maar dan wil ik daar ook bij zeggen richting de heer Eerdmans...

 en dan doet het er ook toe welke lasten, welke rekeningen...

 leg je verder bij gezinnen neer.

 En als je dan kijkt naar die onafhankelijke rekenmeester...

 en sorry, van jullie heb ik dat beeld niet.

 Maar als je kijkt naar die onafhankelijke rekenmeester...

 dan zie ik wel dat juist bij de partij van de heer Eerdmans...

 maar er zijn meer partijen, ook die straks nog spreken...

 dat die wel de rekening bij gezinnen neerleggen.

 Dat die lasten hoger worden."
WON02443802,SPEAKER_05,2610.4499151103564,2658.0220713073004,Joost Eerdmans,Joost Eerdmans,0.5833333333333334,Joost Eerdmans,0.5575391055561707," En het is de reden waarom ik zeg, alsjeblieft...

 we moeten goed zorgen voor onze economie.

 Maar ook op een manier dat een gezin waar gewoon 40 uur gewerkt wordt...

 zoals ik net zag in dat filmpje...

 dat die mensen ook rust in ons huishouden krijgen.

 De enige echte oplossing uit armoede is werk.

 Dat is het lonend werk. Dat moeten wij bieden.

 zoals u 20 miljard extra lastenverzwaringen oplegt...

 aan het bedrijfsleven in het programma...

 Worden de mensen niet aangenomen, komen we in een probleem.

 Zo meteen hebben we het over minimumloon.

 Gaan we dezelfde kant op.

 Wij vinden dat die onderkant moet worden geholpen.

 Maar als je doorslaat, blijven mensen zitten in hun uitkering.

 Gaan ze ook niet werken.

 Als je werkt, verlies je geld.

 Dat probleem hebben we jarenlang gezien."
WON02443802,SPEAKER_12,2626.0865874363326,2630.0084889643463,Mirjam Bikker,Mirjam Bikker,0.76,Joost Eerdmans,0.7608397000322994, Precies. Maar dan moet je de kosten...
WON02443802,SPEAKER_00,2632.5891341256365,2639.2614601018677,,,0.375,Joost Eerdmans,0.5998953875274817," is uitgerekend door het Centraal Planbureau.

 Dat is het domste wat je kan doen. Dan jaag je de ondernemers op kosten."
WON02443802,SPEAKER_08,2654.7962648556877,2659.6689303904923,,,0.8596491228070176,Joost Eerdmans,0.660164944455905," Daar gaat nu iets aan veranderen.

 U wilt nog meer doen aan de onderkant."
WON02443802,SPEAKER_13,2659.6689303904923,2717.9202037351442,Stephan van Baarle,Stephan van Baarle,0.75,Stephan van Baarle,0.6060775402563188," Zeker.

 Met alleen wat de heer Eerdmans voorstelt...

 mensen aan een baan helpen, dan komen we er niet.

 We hebben in Nederland ook ontzettend veel mensen...

 die een baan hebben en al niet rond kunnen komen.

 We moeten bijvoorbeeld ook investeren in een hoger minimumloon.

 Wij willen ervoor zorgen dat de belasting op boodschappen...

 naar beneden gaat, zodat de prijzen van boodschappen niet te hoog zijn.

 Zodat mensen gewoon boodschappen kunnen komen.

 Wij willen het eigen risico afschaffen.

 Het is een enorme kostenpost voor mensen.

 Wij willen dat de zorgpremie stijgt.

 Maar naast dat we ervoor moeten zorgen dat mensen meer ademruimte hebben...

 en rond kunnen komen, hebben we ook in Nederland...

 de schandalige statistiek dat er een oververtegenwoordiging is...

 in de armoede van mensen met een migratieachtergrond.

 Heel veel mensen willen de armoede ontvluchten.

 Maar die lukt dat niet, omdat ze hordes krijgen opgeworpen...

 door institutioneel racisme, discriminatie en moslimhaat.

 En wij vinden dat als je iedereen in gelijke kans wil geven...

 om de armoede te ontvluchten, dat we wat moeten doen aan bestaanszekerheid...

 maar ook het monster van institutioneel racisme moeten afbreken.

 Dat is het kernpunt van DENK."
WON02443802,SPEAKER_05,2716.06960950764,2746.4940577249577,Joost Eerdmans,Joost Eerdmans,0.5833333333333334,Joost Eerdmans,0.6028514459702743," Gaat u nou het punt maken dat mensen met een migratieachtergrond...

 allemaal thuis zonder werk zitten vanwege racisme?

 Bij werkgevers is dat een faal.

 Hoeveel mensen...

 U maakt altijd de punten af.

 U trekt van baarle en denkt de racismekaart.

 Dat wordt alle werkgevers opgeplakt.

 U doet het in de Tweede Kamer, u doet het buiten de Tweede Kamer.

 Dat is niet waar.

 Er is geen werkgever in Nederland en geen ondernemer die zegt...

 om dat kleurtje wil ik u niet.

 Als u dat blijft volhouden, dan bent u een scham."
WON02443802,SPEAKER_13,2722.9796264855686,2727.0033955857384,Stephan van Baarle,Stephan van Baarle,0.75,Stephan van Baarle,0.8047993028783615, Maar we zullen niet ontkennen dat er...
WON02443802,SPEAKER_08,2727.0033955857384,2730.3480475382003,,,0.8596491228070176,,0.9492941933805459," Maar hoeveel mensen niet helemaal behoorbaar, heer Van der Leer?"
WON02443802,SPEAKER_13,2743.879456706282,2776.3752122241085,Stephan van Baarle,Stephan van Baarle,0.75,Stephan van Baarle,0.5883945685668988," Meneer Eerdmans, ik vervuil het debat niet.

 Ik benoem de feiten.

 Hoeveel mensen in de Nederlandse samenleving...

 en dat tonen alle onderzoeken niet aan...

 die krijgen geen baan omdat ze geweigerd worden...

 op basis van hun afkomst of hun achtername.

 Dat zijn mensen die dat willen maken van hun leven.

 Die soms de armoede worden ontvlucht...

 en die worden tegengewerkt door institutioneel racisme.

 Ik zou tegen de heer Eerdmans willen...

 zeggen, steek uw kop niet in het zand."
WON02443802,SPEAKER_05,2767.190152801358,2787.275042444822,Joost Eerdmans,Joost Eerdmans,0.5833333333333334,Stephan van Baarle,0.7632671641541177," Institutioneel racisme is een feit.

 U kunt het blijven ontkennen zo vaak u wilt.

 Maar het is een feit.

 U zegt niet alleen dat de Rijksoverheid racistisch is.

 Maar dat de werkgevers in Nederland racistisch zijn...

 waardoor mensen met een migratieachtergrond thuis zitten.

 Ik breek even in.

 Deze discussie van u hebben we gehoord."
WON02443802,SPEAKER_08,2782.0967741935483,2795.848896434635,,,0.8596491228070176,,0.8376696486212757," Mevrouw Bikker, er kwamen net wat concrete voorbeelden voorbij...

 waarmee de lasten verlaagd worden voor de lage inkomens van DENK.

 Dat is een feit.

 Dat is een feit.

 Dat is een feit.

 U heeft het gehoord."
WON02443802,SPEAKER_08,2796.2393887945673,2798.1409168081495,,,0.8596491228070176,,1.0535003655614337, Nu staat u vinger op.
WON02443802,SPEAKER_12,2797.275042444822,2821.1969439728355,Mirjam Bikker,Mirjam Bikker,0.76,Mirjam Bikker,0.5625892945827229," Ik heb het gehoord.

 Ik vind het goed dat je kijkt hoe je lasten omlaag kunt brengen.

 Maar op een manier waarbij het echt landt bij de mensen die het nodig hebben.

 Het maakt mij niet uit welke achtergrond ze hebben.

 Maar juist dat ze geholpen zijn uit die armoede.

 En dat ze aan de slag kunnen.

 Als het gaat om het verlagen van alle btw...

 dan betekent dat ook dat wij minder btw gaan betalen over caviar of champagne.

 Ik denk dat dat niet nodig is.

 Mocht u dat drinken of eten.

 Ik heb het op mijn reagering."
WON02443802,SPEAKER_08,2819.7368421052633,2821.9269949066215,,,0.8596491228070176,Laurens Dassen,1.0273101349379838," Ho, ho, ho."
WON02443802,SPEAKER_12,2821.213921901528,2826.06960950764,Mirjam Bikker,Mirjam Bikker,0.76,Mirjam Bikker,0.748340155576249," Jullie waren net een hele poos in de hok.

 Daarom steek ik netjes mijn vinger op."
WON02443802,SPEAKER_05,2821.9269949066215,2829.8896434634976,Joost Eerdmans,Joost Eerdmans,0.5833333333333334,Mirjam Bikker,0.7480961156471835, Dat gaat fantastisch.
WON02443802,SPEAKER_12,2826.9015280135823,2854.8641765704583,Mirjam Bikker,Mirjam Bikker,0.76,Mirjam Bikker,0.5020399753084475," Dit kost allemaal tijd.

 Ik vind het daarom juist belangrijk dat we stevig investeren in die basis.

 En natuurlijk kan je dan wel in gezond, in een laag groente en fruit btw.

 Vindt u mij aan uw zijde.

 En ik hoop u ook meneer Eerdmans.

 Maar dan is het ook van belang dat we juist bouwen aan rust in dat huishoudboekje voor iedereen.

 Ook voor die eenverdiener.

 Ook voor diegene die zorg en werk thuis moet combineren.

 En dat vraagt om een stevige, rechtvaardige, gezondheid.

 En dat is ook belangrijk.

 En dat is ook belangrijk.

 En dat is ook belangrijk.

 En dat is ook belangrijk."
